ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
Cora-66_see-1,2092,Cora,66_see,séihra,séihra,s é/e i h r a,,Miller1984,66_see-9,false,^s é i h r a$,default,
Cora-67_hear-1,2124,Cora,67_hear,namwáhra,namwáhra,n a m w á/a h r a,,Miller1984,67_hear-6,false,^n a mw á h r a$,default,
Cora-68_know-1,2156,Cora,68_know,mwaʔa-tye,mwaʔa-tye,m w a ʔ a + tʲ e,,Miller1984,68_know-3,false,^mw a ʔ a - ty e$,default,
Cora-68_know-2,5232,Cora,68_know,mwaʔa-ree,mwaʔa-ree,m w a ʔ a + r eː,,Miller1984,68_know-3,false,^mw a ʔ a - r ee$,default,
Cora-69_sleep-1,2188,Cora,69_sleep,kucú,kucú,k u ts ú/u,,Miller1984,69_sleep-3,false,^k u c ú$,default,
Cora-70_die-1,2220,Cora,70_die,mɨʔɨ,mɨʔɨ,m ɨ ʔ ɨ,,Miller1984,70_die-2,false,^m ɨ ʔ ɨ$,default,
Cora-71_kill-1,2252,Cora,71_kill,heʔika,heʔika,h e ʔ i k a,,Miller1984,71_kill-7,false,^h e ʔ i k a$,default,
Cora-72_fly-1,2284,Cora,72_fly,-ráʔa-,-ráʔa-,r á/a ʔ a,,Miller1984,72_fly-7,false,^- r á ʔ a -$,default,Dakin has found y/r alternations in southern lgs.
Cora-73_walk-1,2316,Cora,73_walk,yeʔi,yeʔi,y/j e ʔ i,,Miller1984,73_walk-5,false,^ye ʔ i$,default,
Cora-74_come-1,2348,Cora,74_come,-nye,-nye,nʲ e,,Miller1984,74_come-16,false,^- ny e$,default,
Cora-75_lie-1,2380,Cora,75_lie,-káʔa,-káʔa,k á/a ʔ a,,Miller1984,75_lie-9,false,^- k á ʔ a$,default,
Cora-76_sitsitdown-1,2412,Cora,76_sitsitdown,-ka,-ka,k a,,Miller1984,76_sitsitdown-1,false,^- k a$,default,
Cora-77_standup-1,2444,Cora,77_standup,áh-če-si,áh-če-si,á/a h + tʃ e + s i,,Miller1984,77_standup-2,false,^á h - č e - s i$,default,(-če- =stem)
Cora-78_throw-1,2476,Cora,78_throw,-rai,-rai,r ai,,Miller1984,78_throw-17,false,^- r ai$,default,
Cora-79_give-1,2508,Cora,79_give,tatɨste,tatɨste,t a t ɨ s t e,,Miller1984,79_give-8,false,^t a t ɨ s t e$,default,"(root=-tɨs- ʔ [McMahon]) (Casad: ""various verbs meaning 'give')"
Cora-80_say-1,2540,Cora,80_say,-ša,-ša,ʃ a,,Miller1984,80_say-16,false,^- š a$,default,
Cora-81_sing-1,2572,Cora,81_sing,tyiʔi-čwiika,tyiʔi-čwiika,t y/j i ʔ i + č/tʃ w iː k a,,Miller1984,81_sing-6,false,^t yi ʔ i - čw ii k a$,default,
Cora-82_sun-1,2604,Cora,82_sun,šɨká,šɨká,ʃ ɨ k á/a,,Miller1984,82_sun-3,false,^š ɨ k á$,default,
Cora-83_moon-1,2636,Cora,83_moon,máškɨraʔi,máškɨraʔi,m á/a ʃ k ɨ r a ʔ i,,Miller1984,83_moon-1,false,^m á š k ɨ r a ʔ i$,default,
Cora-84_star-1,2668,Cora,84_star,šúʔuraʔave,šúʔuraʔave,ʃ ú/u ʔ u r a ʔ a v e,,Miller1984,84_star-9,false,^š ú ʔ u r a ʔ a v e$,default,"JHH: Cognacy NOT good, ditto"
Cora-85_sky-1,2700,Cora,85_sky,ú-tye,ú-tye,ú/u + tʲ e,,Miller1984,85_sky-6,false,^ú - ty e$,default,
Cora-86_water-1,2732,Cora,86_water,háh,háh,h á/a h,,Miller1984,86_water-1,false,^h á h$,default,
Cora-87_wind-1,5342,Cora,87_wind,eéka,eéka,e é/e k a,,McMahon1959,87_wind-1,false,^e é k a$,default,
Cora-87_wind-2,2764,Cora,87_wind,áaka,áaka,áa/aː k a,,Miller1984,87_wind-1,false,^áa k a$,default,
Cora-88_rain-1,2796,Cora,88_rain,víitye,víitye,v í/i i tʲ e,,Miller1984,88_rain-10,false,^v íi ty e$,default,
Cora-89_snow-1,2828,Cora,89_snow,séeri,séeri,s é/e e r i,,Miller1984,89_snow-6,false,^s é e r i$,default,
Cora-90_stonerock-1,2860,Cora,90_stonerock,tyetyé,tyetyé,t y/j e tʲ é/e,,Miller1984,90_stonerock-1,false,^t ye ty é$,default,
Cora-91_sand-1,2892,Cora,91_sand,séh,séh,s éh/e,,Miller1984,91_sand-1,false,^s éh$,default,
Cora-92_earth-1,2924,Cora,92_earth,čwéh,čwéh,č/tʃ w éh/e,,Miller1984,92_earth-4,false,^čw éh$,default,
Cora-93_salt-1,2956,Cora,93_salt,unáh,unáh,u n á/a h,,Miller1984,93_salt-1,false,^u n á h$,default,
Cora-94_cloud-1,2988,Cora,94_cloud,áitɨri,áitɨri,ái/ai t ɨ r i,,Miller1984,94_cloud-7,false,^ái t ɨ r i$,default,
Cora-95_smoke-1,3020,Cora,95_smoke,kɨcí,kɨcí,k ɨ ts í/i,,Miller1984,95_smoke-1,false,^k ɨ c í$,default,
Cora-96_fire-1,3052,Cora,96_fire,táih,táih,t ái/ai h,,Miller1984,96_fire-4,false,^t ái h$,default,
Cora-97_ash-1,3084,Cora,97_ash,nasi,nasi,n a s i,,Miller1984,97_ash-4,false,^n a s i$,default,
Cora-98_burn-1,3116,Cora,98_burn,-taa,-taa,t aː,,Miller1984,98_burn-5,false,^- t aa$,default,
Cora-99_pathroad-1,3148,Cora,99_pathroad,huyé,huyé,h u y/j é/e,,Miller1984,99_pathroad-1,false,^h uy é$,default,
Cora-100_mountain-1,3180,Cora,100_mountain,hɨrí,hɨrí,h ɨ r í/i,,Miller1984,100_mountain-7,false,^h ɨ r í$,default,
Cora-101_red-1,3212,Cora,101_red,páʔu,páʔu,p á/a ʔ u,,Miller1984,101_red-11,false,^p á ʔ u$,default,
Cora-102_green-1,3244,Cora,102_green,rúʔara,rúʔara,r ú/u ʔ a r a,,Miller1984,102_green-12,false,^r ú ʔ a r a$,default,
Cora-103_yellow-1,3276,Cora,103_yellow,tyáumwa,tyáumwa,t y/j áu/au m w a,,Miller1984,103_yellow-12,false,^t yáu mw a$,default,
Cora-104_white-1,3308,Cora,104_white,kwéina,kwéina,kʷ é/e i n a,,Miller1984,104_white-10,false,^kw é i n a$,default,
Cora-105_black-1,3340,Cora,105_black,šúʔumwa,šúʔumwa,ʃ ú/u ʔ u m w a,,Miller1984,105_black-10,false,^š ú ʔ u mw a$,default,JHH: Maybe (2)???
Cora-106_night-1,3372,Cora,106_night,tí̵kaʔa,tí̵kaʔa,t í̵/ɨ k a ʔ a,,Miller1984,106_night-1,false,^t í̵ k a ʔ a$,default,
Cora-107_name-1,3404,Cora,107_name,án-ty-awaa,án-ty-awaa,á/a n + tʲ + a w aː,,Miller1984,107_name-2,false,^á n - ty - a w aa$,default,(sg. subj)
Cora-107_name-2,5425,Cora,107_name,án-ty-aʔaru,án-ty-aʔaru,á/a n + tʲ + a ʔ a r u,,Miller1984,107_name-2,false,^á n - ty - a ʔ a r u$,default,(pl. subj)(verb ?)
Cora-108_year-1,3436,Cora,108_year,nyínyeʔira,nyínyeʔira,n y í/i nʲ e ʔ i r a,,Miller1984,108_year-14,false,^n y í ny e ʔ i r a$,default,(ruʔusí =next year)
Cora-109_three-1,3716,Cora,109_three,waihka,waihka,w ai ʰk a,,Miller1984,109_three-1,false,^w ai hk a$,default,
Cora-110_four-1,3751,Cora,110_four,muaakua,muaakua,m u aː k u a,,Miller1984,110_four-2,false,^m uaa k ua$,default,"JHH:from maa-kua (=kova), = to N. Tepehuan"
Cora-111_five-1,3785,Cora,111_five,ansïbi,ansïbi,a n s ï/ɨ b i,,Miller1984,111_five-6,false,^a ns ï b i$,default,
Cora-111_five-2,5467,Cora,111_five,ansï',ansï',a n s ï/ɨ ʔ,,Miller1984,111_five-6,false,^a ns ï '$,default,
Cora-112_six-1,3819,Cora,112_six,aráhsebi,aráhsebi,a r á/a h s e b i,,Miller1984,112_six-6,false,^a r á hs e b i$,default,
Cora-112_six-2,5470,Cora,112_six,aráhsei,aráhsei,a r á/a h s ei,,Miller1984,112_six-6,false,^a r á hs ei$,default,
Cora-113_i-1,5479,Cora,113_i,i̱nē,i̱nē,i̠ n ē/eː,,Miller1984,113_i-1,false,^i̱ n ē$,default,
Cora-113_i-2,4091,Cora,113_i,nē,nē,n ē/eː,,Miller1984,113_i-1,false,^n ē$,default,
Cora-114_yousing-1,4126,Cora,114_yousing,mu̱ʔē,mu̱ʔē,m u̠ ʔ ē/eː,,Miller1984,114_yousing-1,false,^m u̱ ʔ ē$,default,
Cora-115_we-1,4161,Cora,115_we,i̱tēn,i̱tēn,i̠ t ē/eː n,,Miller1984,115_we-1,false,^i̱ t ē n$,default,
Cora-116_what-1,4196,Cora,116_what,ti̓tɑne̱,ti̓tɑne̱,t i̓/i t ɑ n e̠,,Miller1984,116_what-6,false,^t i̓ t ɑ n e̱$,default,
Cora-117_who-1,4231,Cora,117_who,hɑ̓tɑne̱,hɑ̓tɑne̱,h ɑ̓/a t ɑ n e̠,,Miller1984,117_who-6,false,^h ɑ̓ t ɑ n e̱$,default,
Cora-118_this-1,4266,Cora,118_this,ī̱ʔi,ī̱ʔi,ī̠/iː ʔ i,,Miller1984,118_this-1,false,^ī̱ ʔ i$,default,
Cora-119_that-1,4301,Cora,119_that,mɯ̄mɯ,mɯ̄mɯ,m ɯ̄/ɯ m ɯ,,Miller1984,119_that-15,false,^m ɯ̄ m ɯ$,default,
Cora-120_all-1,4336,Cora,120_all,hei̱tˢe̓,hei̱tˢe̓,h ei̠/ei tˢ/ts e̓/e,,Miller1984,120_all-16,false,^h ei̱ tˢ e̓$,default,
Cora-121_swim-1,4371,Cora,121_swim,ɑ̱̓hɑuβe,ɑ̱̓hɑuβe,ɑ h ɑu β e,,Miller1984,121_swim-13,false,^ɑ̱̓h ɑu β e$,default,
Huichol-1_nonot-1,28,Huichol,1_nonot,metá,metá,m e t á/a,,Miller1984,1_nonot-4,false,^m e t á$,default,
Huichol-2_many-1,60,Huichol,2_many,kwíniya,kwíniya,kʷ í/i n i y/j a,,Miller1984,2_many-12,false,^kw í n iya$,default,"muy, mucho"
Huichol-3_one-1,92,Huichol,3_one,zewí,zewí,z e w í/i,,Miller1984,3_one-1,false,^z e w í$,default,
Huichol-4_two-1,124,Huichol,4_two,hutá,hutá,h u t á/a,,Miller1984,4_two-1,false,^h u t á$,default,
Huichol-5_big-1,156,Huichol,5_big,epɨpa,epɨpa,e p ɨ p a,,Miller1984,5_big-11,false,^e p ɨ p a$,default,
Huichol-5_big-2,5020,Huichol,5_big,epɨnéna,epɨnéna,e p ɨ n é/e n a,,Miller1984,5_big-11,false,^e p ɨ n é n a$,default,
Huichol-6_old-1,188,Huichol,6_old,rací,rací,r a ts í/i,,Miller1984,6_old-18,false,^r a c í$,default,
Huichol-7_small-1,220,Huichol,7_small,pe,pe,p e,,Miller1984,7_small-13,false,^p e$,default,
Huichol-7_small-2,5036,Huichol,7_small,ečipɨé,ečipɨé,e tʃ i p ɨ é/e,,Miller1984,7_small-13,false,^e č i p ɨ é$,default,
Huichol-7_small-3,5037,Huichol,7_small,ečimpé,ečimpé,e tʃ i m p é/e,,Miller1984,7_small-13,false,^e č i m p é$,default,
Huichol-9_long-1,284,Huichol,9_long,tewi,tewi,t e w i,,Miller1984,9_long-5,false,^t e w i$,default,
Huichol-10_new-1,316,Huichol,10_new,hekwa,hekwa,h e kʷ a,,Miller1984,10_new-4,false,^h e kw a$,default,
Huichol-11_good-1,348,Huichol,11_good,iyari,iyari,i y/j a r i,,Miller1984,11_good-3,false,^iya r i$,default,
Huichol-11_good-2,5049,Huichol,11_good,áirɨa,áirɨa,ái/ai r ɨ a,,Miller1984,,false,^ái r ɨa$,default,
Huichol-13_heavy-1,412,Huichol,13_heavy,hete,hete,h e t e,,Miller1984,13_heavy-2,false,^h e t e$,default,
Huichol-14_dry-1,444,Huichol,14_dry,waki,waki,w a k i,,Miller1984,14_dry-2,false,^w a k i$,default,
Huichol-18_cold-1,572,Huichol,18_cold,haɨtɨ-ze,haɨtɨ-ze,h aɨ t ɨ + z e,,Miller1984,18_cold-7,false,^h aɨ t ɨ - z e$,default,
Huichol-19_hot-1,604,Huichol,19_hot,kuká,kuká,k u k á/a,,Miller1984,19_hot-10,false,^k u k á$,default,
Huichol-20_woman-1,636,Huichol,20_woman,uká,uká,u k á/a,,Miller1984,20_woman-6,false,^u k á$,default,
Huichol-21_man-1,668,Huichol,21_man,ukí,ukí,u k í/i,,Miller1984,21_man-12,false,^u k í$,default,
Huichol-22_person-1,700,Huichol,22_person,teɨtéri,teɨtéri,t eɨ t é/e r i,,Miller1984,22_person-7,false,^t eɨ t é r i$,default,
Huichol-23_fish-1,732,Huichol,23_fish,kecɨ,kecɨ,k e ts ɨ,,Miller1984,23_fish-2,false,^k e c ɨ$,default,JHH ditto
Huichol-24_bird-1,5091,Huichol,24_bird,wikí,wikí,w i k í/i,,Miller1984,24_bird-4,false,^w i k í$,default,
Huichol-24_bird-2,764,Huichol,24_bird,wí,wí,w í/i,,Miller1984,24_bird-4,false,^w í$,default,
Huichol-25_dog-1,796,Huichol,25_dog,cí̵ka,cí̵ka,ts í̵/ɨ k a,,Miller1984,25_dog-7,false,^c í̵ k a$,default,
Huichol-26_louse-1,828,Huichol,26_louse,atéci,atéci,a t é/e ts i,,Miller1984,26_louse-2,false,^a t é c i$,default,
Huichol-27_snake-1,860,Huichol,27_snake,ku,ku,k u,,Miller1984,27_snake-5,false,^k u$,default,JHH: Might be (1) but not sound-lawful
Huichol-28_tree-1,892,Huichol,28_tree,kɨyé,kɨyé,k ɨ y/j é/e,,Miller1984,28_tree-4,false,^k ɨy é$,default,
Huichol-30_leaf-1,955,Huichol,30_leaf,zamá,zamá,z a m á/a,,Miller1984,30_leaf-3,false,^z a m á$,default,
Huichol-31_root-1,987,Huichol,31_root,naná,naná,n a n á/a,,Miller1984,31_root-2,false,^n a n á$,default,
Huichol-32_seed-1,1019,Huichol,32_seed,hací,hací,h a ts í/i,,Miller1984,32_seed-4,false,^h a c í$,default,
Huichol-32_seed-2,5108,Huichol,32_seed,imí̵ari,imí̵ari,i m í̵/ɨ a r i,,Miller1984,,false,^i m í̵a r i$,default,
Huichol-33_blood-1,1051,Huichol,33_blood,zuríya,zuríya,z u r í/i y/j a,,Miller1984,33_blood-7,false,^z u r íya$,default,
Huichol-34_meat-1,1083,Huichol,34_meat,wái,wái,w ái/ai,,Miller1984,34_meat-2,false,^w ái$,default,
Huichol-35_skin-1,1115,Huichol,35_skin,nawí,nawí,n a w í/i,,Miller1984,35_skin-6,false,^n a w í$,default,
Huichol-35_skin-2,5117,Huichol,35_skin,wí,wí,w í/i,,Miller1984,35_skin-6,false,^w í$,default,
Huichol-36_bone-1,1147,Huichol,36_bone,umé,umé,u m é/e,,Miller1984,36_bone-1,false,^u m é$,default,
Huichol-37_greasefat-1,1179,Huichol,37_greasefat,wiyá,wiyá,w i y/j á/a,,Miller1984,37_greasefat-2,false,^w iyá$,default,
Huichol-38_egg-1,1211,Huichol,38_egg,tawári,tawári,t a w á/a r i,,Miller1984,38_egg-4,false,^t a w á r i$,default,
Huichol-39_horn-1,1243,Huichol,39_horn,awa-te,awa-te,a w a + t e,,Miller1984,39_horn-1,false,^a w a - t e$,default,
Huichol-40_tail-1,1275,Huichol,40_tail,kwarí,kwarí,kʷ a r í/i,,Miller1984,40_tail-1,false,^kw a r í$,default,(kwazí ?)
Huichol-41_feather-1,1307,Huichol,41_feather,aná,aná,a n á/a,,Miller1984,41_feather-4,false,^a n á$,default,=alas
Huichol-41_feather-2,5128,Huichol,41_feather,anɨɨ,anɨɨ,a n ɨː,,Miller1983,,false,^a n ɨɨ$,default,=feather
Huichol-41_feather-3,5129,Huichol,41_feather,aanna,aanna,aː nː a,,Miller1983,41_feather-4,false,^aa nn a$,default,=wing
Huichol-42_hair-1,1339,Huichol,42_hair,kɨpá,kɨpá,k ɨ p á/a,,Miller1984,42_hair-2,false,^k ɨ p á$,default,
Huichol-43_head-1,1371,Huichol,43_head,muʔú,muʔú,m u ʔ ú/u,,Miller1984,43_head-6,false,^m u ʔ ú$,default,
Huichol-44_ear-1,1403,Huichol,44_ear,naká,naká,n a k á/a,,Miller1984,44_ear-1,false,^n a k á$,default,
Huichol-45_eye-1,1435,Huichol,45_eye,hɨzi,hɨzi,h ɨ z i,,Miller1984,45_eye-1,false,^h ɨ z i$,default,
Huichol-46_nose-1,1467,Huichol,46_nose,cúri,cúri,ts ú/u r i,,Miller1984,46_nose-3,false,^c ú r i$,default,
Huichol-47_mouth-1,1499,Huichol,47_mouth,téni,téni,t é/e n i,,Miller1984,47_mouth-4,false,^t é n i$,default,
Huichol-48_tooth-1,1530,Huichol,48_tooth,tamé,tamé,t a m é/e,,Miller1984,48_tooth-1,false,^t a m é$,default,
Huichol-49_tongue-1,1562,Huichol,49_tongue,téni,téni,t é/e n i,,Miller1984,49_tongue-2,false,^t é n i$,default,(also =mouth)
Huichol-50_clawnail-1,1594,Huichol,50_clawnail,zaté,zaté,z a t é/e,,Miller1984,50_clawnail-5,false,^z a t é$,default,
Huichol-50_clawnail-2,5149,Huichol,50_clawnail,zɨté,zɨté,z ɨ t é/e,,Miller1984,50_clawnail-5,false,^z ɨ t é$,default,
Huichol-51_foot-1,1626,Huichol,51_foot,ketá,ketá,k e t á/a,,Miller1984,,false,^k e t á$,default,
Huichol-51_foot-2,5150,Huichol,51_foot,ɨká,ɨká,ɨ k á/a,,Miller1984,51_foot-7,false,^ɨ k á$,default,=pata
Huichol-52_knee-1,1658,Huichol,52_knee,tunú,tunú,t u n ú/u,,Miller1984,52_knee-1,false,^t u n ú$,default,
Huichol-52_knee-2,5151,Huichol,52_knee,watú,watú,w a t ú/u,,Miller1984,,false,^w a t ú$,default,
Huichol-53_hand-1,1690,Huichol,53_hand,mamá,mamá,m a m á/a,,Miller1984,53_hand-1,false,^m a m á$,default,
Huichol-54_arm-1,1722,Huichol,54_arm,mamá,mamá,m a m á/a,,Miller1984,54_arm-2,false,^m a m á$,default,(=#53)
Huichol-55_rope-1,3469,Huichol,55_rope,kaunári,kaunári,k au n á/a r i,,Miller1984,55_rope-6,false,^k au n á r i$,default,
Huichol-56_belly-1,1773,Huichol,56_belly,iyámuya,iyámuya,i y/j á/a m u y/j a,,Miller1984,56_belly-3,false,^iyá m uya$,default,
Huichol-56_belly-2,5163,Huichol,56_belly,huká,huká,h u k á/a,,Miller1984,56_belly-9,false,^h u k á$,default,=estómago
Huichol-57_navelbellybutton-1,1805,Huichol,57_navelbellybutton,zɨtemíci,zɨtemíci,z ɨ t e m í/i ts i,,Miller1984,57_navelbellybutton-3,false,^z ɨ t e m í c i$,default,
Huichol-58_neck-1,1837,Huichol,58_neck,kɨipí,kɨipí,k ɨi p í/i,,Miller1984,58_neck-8,false,^k ɨi p í$,default,=neck/pescueso
Huichol-58_neck-2,5170,Huichol,58_neck,katúci,katúci,k a t ú/u ts i,,Miller1984,,false,^k a t ú c i$,default,=nuca/back of neck
Huichol-59_breast-1,1869,Huichol,59_breast,cícu,cícu,ts í/i ts u,,Miller1984,59_breast-2,false,^c í c u$,default,
Huichol-60_heart-1,1901,Huichol,60_heart,iyári,iyári,i y/j á/a r i,,Miller1984,60_heart-3,false,^iyá r i$,default,JHH: I think it is cognate with Opata form and so with others with hi-
Huichol-61_liver-1,1933,Huichol,61_liver,néma,néma,n é/e m a,,Miller1984,61_liver-1,false,^n é m a$,default,
Huichol-62_drink-1,1965,Huichol,62_drink,hare,hare,h a r e,,Miller1984,62_drink-3,false,^h a r e$,default,
Huichol-62_drink-2,5185,Huichol,62_drink,hari,hari,h a r i,,Miller1984,62_drink-3,false,^h a r i$,default,(of water)
Huichol-62_drink-3,5186,Huichol,62_drink,i,i,i,,Miller1984,,false,^i$,default,
Huichol-62_drink-4,5187,Huichol,62_drink,ye,ye,y/j e,,Miller1984,,false,^ye$,default,(non-water)
Huichol-63_eat-1,5194,Huichol,63_eat,kɨme,kɨme,k ɨ m e,,Miller1984,,false,^k ɨ m e$,default,
Huichol-63_eat-2,1997,Huichol,63_eat,kwa(i),kwa,kʷ a,,Miller1984,63_eat-2,false,^kw a$,default,
Huichol-64_bite-1,2029,Huichol,64_bite,ké,ké,k é/e,,Miller1984,64_bite-1,false,^k é$,default,
Huichol-64_bite-2,5200,Huichol,64_bite,kéi,kéi,k é/e i,,Miller1984,64_bite-1,false,^k é i$,default,
Huichol-66_see-1,2093,Huichol,66_see,niere,niere,n i e r e,,Miller1984,66_see-3,false,^n ie r e$,default,"=see, look"
Huichol-66_see-2,5218,Huichol,66_see,zei,zei,z ei,,Miller1984,66_see-3,false,^z ei$,default,"=see, find, have"
Huichol-67_hear-1,2125,Huichol,67_hear,ena,ena,e n a,,Miller1984,67_hear-7,false,^e n a$,default,
Huichol-67_hear-2,5221,Huichol,67_hear,enie,enie,e n i e,,Miller1984,67_hear-7,false,^e n ie$,default,
Huichol-68_know-1,2157,Huichol,68_know,ma,ma,m a,,Miller1984,68_know-3,false,^m a$,default,
Huichol-68_know-2,5233,Huichol,68_know,mai,mai,m ai,,Miller1984,68_know-3,false,^m ai$,default,
Huichol-68_know-3,5234,Huichol,68_know,mate,mate,m a t e,,Miller1984,68_know-3,false,^m a t e$,default,
Huichol-69_sleep-1,2189,Huichol,69_sleep,kuci,kuci,k u ts i,,Miller1984,69_sleep-3,false,^k u c i$,default,
Huichol-70_die-1,2221,Huichol,70_die,mɨ,mɨ,m ɨ,,Miller1984,70_die-2,false,^m ɨ$,default,
Huichol-71_kill-1,2253,Huichol,71_kill,mie,mie,m i e,,Miller1984,71_kill-3,false,^m ie$,default,
Huichol-72_fly-1,2285,Huichol,72_fly,wie,wie,w i e,,Miller1984,72_fly-14,false,^w ie$,default,
Huichol-73_walk-1,2317,Huichol,73_walk,uwi,uwi,u w i,,Miller1984,73_walk-4,false,^u w i$,default,sg
Huichol-73_walk-2,5263,Huichol,73_walk,uwa,uwa,u w a,,Miller1984,,false,^u w a$,default,pl
Huichol-74_come-1,2349,Huichol,74_come,nua,nua,n u a,,Miller1984,74_come-17,false,^n ua$,default,
Huichol-75_lie-1,2381,Huichol,75_lie,hu,hu,h u,,Miller1984,75_lie-2,false,^h u$,default,
Huichol-75_lie-2,5274,Huichol,75_lie,huí,huí,h uí/ui,,Miller1984,75_lie-2,false,^h uí$,default,
Huichol-75_lie-3,5275,Huichol,75_lie,ká,ká,k á/a,,Miller1984,,false,^k á$,default,
Huichol-76_sitsitdown-1,2413,Huichol,76_sitsitdown,yerɨ,yerɨ,y/j e r ɨ,,Miller1984,76_sitsitdown-2,false,^ye r ɨ$,default,"JHH: OK, because source of /daha/ forms is *yaN-sa"
Huichol-76_sitsitdown-2,5285,Huichol,76_sitsitdown,ye,ye,y/j e,,Miller1984,76_sitsitdown-2,false,^ye$,default,"JHH: OK, because source of /daha/ forms is *yaN-sa"
Huichol-76_sitsitdown-3,5286,Huichol,76_sitsitdown,ya,ya,y/j a,,Miller1984,76_sitsitdown-2,false,^ya$,default,"JHH: OK, because source of /daha/ forms is *yaN-sa"
Huichol-77_standup-1,2445,Huichol,77_standup,we,we,w e,,Miller1984,77_standup-1,false,^w e$,default,=estar parado
Huichol-78_throw-1,2477,Huichol,78_throw,hɨa,hɨa,h ɨ a,,Miller1984,78_throw-18,false,^h ɨa$,default,
Huichol-78_throw-2,5299,Huichol,78_throw,hɨwa,hɨwa,h ɨ w a,,Miller1984,78_throw-18,false,^h ɨ w a$,default,
Huichol-79_give-1,2509,Huichol,79_give,pitɨa,pitɨa,p i t ɨ a,,Miller1984,79_give-9,false,^p i t ɨa$,default,
Huichol-79_give-2,5307,Huichol,79_give,kweitɨa,kweitɨa,kʷ ei t ɨ a,,Miller1984,,false,^kw ei t ɨa$,default,
Huichol-80_say-1,2541,Huichol,80_say,hai,hai,h ai,,Miller1984,,false,^h ai$,default,
Huichol-80_say-2,5319,Huichol,80_say,ite,ite,i t e,,Miller1984,80_say-7,false,^i t e$,default,
Huichol-81_sing-1,2573,Huichol,81_sing,kwika,kwika,kʷ i k a,,Miller1984,81_sing-6,false,^kw i k a$,default,
Huichol-82_sun-1,2605,Huichol,82_sun,tau,tau,t au,,Miller1984,82_sun-1,false,^t au$,default,
Huichol-83_moon-1,2637,Huichol,83_moon,meca,meca,m e ts a,,Miller1984,83_moon-1,false,^m e c a$,default,
Huichol-84_star-1,2669,Huichol,84_star,zuráwe,zuráwe,z u r á/a w e,,Miller1984,84_star-9,false,^z u r á w e$,default,"JHH Cognacy is NOT good, should be zɨ"
Huichol-85_sky-1,2701,Huichol,85_sky,taheimá,taheimá,t a h ei m á/a,,Miller1984,85_sky-7,false,^t a h ei m á$,default,
Huichol-86_water-1,2733,Huichol,86_water,ha,ha,h a,,Miller1984,86_water-1,false,^h a$,default,
Huichol-87_wind-1,2765,Huichol,87_wind,éka,éka,é/e k a,,Miller1984,87_wind-1,false,^é k a$,default,
Huichol-88_rain-1,2797,Huichol,88_rain,kiewíyera,kiewíyera,k i e w í/i y/j e r a,,Miller1984,88_rain-5,false,^k ie w íye r a$,default,(wiye =llover)
Huichol-89_snow-1,2829,Huichol,89_snow,ɨwi,ɨwi,ɨ w i,,Miller1984,89_snow-8,false,^ɨ w i$,default,
Huichol-89_snow-2,5360,Huichol,89_snow,ɨwiya,ɨwiya,ɨ w i y/j a,,Miller1984,89_snow-8,false,^ɨ w iya$,default,=nevar
Huichol-90_stonerock-1,2861,Huichol,90_stonerock,teté,teté,t e t é/e,,Miller1984,90_stonerock-1,false,^t e t é$,default,
Huichol-91_sand-1,2893,Huichol,91_sand,ziakári,ziakári,z i a k á/a r i,,Miller1984,91_sand-1,false,^z ia k á r i$,default,
Huichol-91_sand-2,5369,Huichol,91_sand,ziukári,ziukári,z i u k á/a r i,,Miller1984,91_sand-1,false,^z iu k á r i$,default,
Huichol-92_earth-1,2925,Huichol,92_earth,kwíe,kwíe,kʷ í/i e,,Miller1983,92_earth-4,false,^kw íe$,default,
Huichol-93_salt-1,2957,Huichol,93_salt,uúna,uúna,uú/uː n a,,Miller1984,93_salt-1,false,^uú n a$,default,"(from Miller, Cognate Sets)"
Huichol-94_cloud-1,2989,Huichol,94_cloud,hai-wi-tɨ-ri,hai-wi-tɨ-ri,h ai + w i + t ɨ + r i,,Miller1984,94_cloud-7,false,^h ai - w i - t ɨ - r i$,default,
Huichol-95_smoke-1,3021,Huichol,95_smoke,kɨ,kɨ,k ɨ,,Miller1984,95_smoke-1,false,^k ɨ$,default,
Huichol-95_smoke-2,5377,Huichol,95_smoke,kɨcí,kɨcí,k ɨ ts í/i,,Miller1984,95_smoke-1,false,^k ɨ c í$,default,
Huichol-95_smoke-3,5378,Huichol,95_smoke,kwauni,kwauni,kʷ au n i,,Miller1984,,false,^kw au n i$,default,
Huichol-96_fire-1,3053,Huichol,96_fire,taí,taí,t aí/ai,,Miller1984,96_fire-4,false,^t aí$,default,
Huichol-97_ash-1,3085,Huichol,97_ash,narí,narí,n a r í/i,,Miller1984,97_ash-12,false,^n a r í$,default,
Huichol-98_burn-1,3117,Huichol,98_burn,ta,ta,t a,,Miller1984,98_burn-5,false,^t a$,default,
Huichol-98_burn-2,5390,Huichol,98_burn,tai,tai,t ai,,Miller1984,98_burn-5,false,^t ai$,default,
Huichol-99_pathroad-1,3149,Huichol,99_pathroad,huyé,huyé,h u y/j é/e,,Miller1984,99_pathroad-1,false,^h uy é$,default,
Huichol-100_mountain-1,3181,Huichol,100_mountain,yamúri,yamúri,j a m ú/u r i,,Miller1984,100_mountain-8,false,^ya m ú r i$,default,
